"","date","indicator","X91D.deposit","X9M","X1Y","X18M","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X12Y","X15Y","X20Y"
"629",2008-11-14,0,5.56,5.04,4.83,4.695,4.575,4.375,4.305,4.355,4.38,4.405,4.43,4.46,4.495,4.51,4.48,4.48
"630",2008-11-17,0,5.52,5.065,4.79,4.66,4.52,4.335,4.245,4.295,4.31,4.335,4.35,4.38,4.405,4.42,4.39,4.39
"631",2008-11-18,0,5.51,5,4.825,4.6825,4.575,4.395,4.305,4.355,4.365,4.395,4.405,4.435,4.465,4.49,4.435,4.43
"632",2008-11-19,0,5.5,4.97,4.79,4.665,4.55,4.365,4.265,4.315,4.33,4.355,4.37,4.4,4.425,4.42,4.38,4.38
"633",2008-11-20,0,5.48,4.96,4.805,4.68,4.565,4.395,4.285,4.325,4.34,4.365,4.38,4.41,4.435,4.46,4.39,4.38
"634",2008-11-21,0,5.48,4.95,4.755,4.6175,4.485,4.325,4.205,4.255,4.265,4.295,4.305,4.325,4.355,4.38,4.31,4.3
"635",2008-11-24,0,5.48,4.96,4.78,4.645,4.51,4.35,4.23,4.27,4.29,4.3,4.32,4.35,4.37,4.4,4.33,4.32
"636",2008-11-25,0,5.47,4.965,4.815,4.655,4.525,4.345,4.225,4.255,4.275,4.275,4.29,4.335,4.345,4.37,4.3,4.29
"637",2008-11-26,0,5.45,4.975,4.785,4.64,4.49,4.28,4.13,4.16,4.17,4.2,4.21,4.23,4.26,4.3,4.23,4.22
"638",2008-11-27,0,5.45,4.97,4.775,4.6325,4.485,4.275,4.175,4.195,4.185,4.215,4.225,4.245,4.295,4.325,4.25,4.235
"639",2008-11-28,1,5.45,4.97,4.795,4.635,4.495,4.27,4.17,4.205,4.205,4.21,4.24,4.26,4.29,4.3325,4.2575,4.2475
"640",2008-12-01,1,5.45,4.95,4.73,4.615,4.445,4.22,4.1275,4.15,4.17,4.1725,4.195,4.21,4.2225,4.275,4.2025,4.19
"641",2008-12-02,1,5.45,4.86,4.67,4.525,4.38,4.16,4.09,4.13,4.14,4.15,4.17,4.18,4.2,4.25,4.19,4.16
"642",2008-12-03,1,5.45,4.86,4.52,4.525,4.25,4.05,3.99,4.03,4.14,4.04,4.17,4.18,4.08,4.125,4.05,4.035
"643",2008-12-04,1,5.45,4.755,4.525,4.375,4.235,4.035,3.965,4.005,4.02,4.025,4.03,4.05,4.055,4.11,4.04,4.0125
"644",2008-12-05,1,5.45,4.72,4.455,4.32,4.155,3.915,3.845,3.885,4.01,3.905,4.03,4.04,3.935,3.985,3.92,3.905
"645",2008-12-08,1,5.45,4.705,4.45,4.305,4.16,3.93,3.86,3.91,3.92,3.935,3.935,3.94,3.95,4,3.95,3.94
"646",2008-12-09,1,5.44,4.68,4.425,4.275,4.135,3.905,3.835,3.895,3.9,3.915,3.915,3.92,3.935,3.98,3.93,3.92
"647",2008-12-10,1,5.44,4.68,4.405,4.2625,4.125,3.895,3.825,3.885,3.89,3.89,3.915,3.92,3.925,3.97,3.92,3.91
"648",2008-12-11,1,4.75,4.67,3.955,4.26,3.705,3.525,3.505,3.575,3.89,3.615,3.905,3.91,3.705,3.83,3.77,3.74
"649",2008-12-12,0,4.75,4.17,3.77,3.83,3.5925,3.4742,3.4385,3.5325,3.57,3.5887,3.615,3.645,3.68,3.83,3.705,3.675
"650",2008-12-15,0,4.74,4.06,3.85,3.77,3.66,3.53,3.52,3.6,3.64,3.6497,3.69,3.72,3.75,3.8,3.78,3.75
"651",2008-12-16,0,4.49,4,3.7896,3.725,3.655,3.565,3.555,3.635,3.655,3.685,3.685,3.715,3.775,3.83,3.8,3.78
"652",2008-12-17,0,4.34,3.86,3.6852,3.66,3.618,3.565,3.5536,3.638,3.68,3.71,3.74,3.77,3.8,3.85,3.83,3.8
"653",2008-12-18,0,4.24,3.76,3.615,3.635,3.615,3.615,3.625,3.69,3.705,3.775,3.77,3.815,3.855,3.9,3.88,3.85
"654",2008-12-19,0,4.19,3.75,3.605,3.61,3.625,3.6,3.625,3.705,3.74,3.785,3.81,3.83,3.865,3.91,3.89,3.86
"655",2008-12-22,0,4.09,3.75,3.635,3.6525,3.675,3.665,3.68,3.765,3.77,3.835,3.85,3.855,3.9,3.96,3.935,3.91
"656",2008-12-23,0,4.03,3.7,3.6141,3.645,3.6582,3.65,3.6595,3.7482,3.79,3.8276,3.85,3.88,3.9,3.96,3.93,3.91
"657",2008-12-24,0,3.98,3.62,3.45,3.64,3.5,3.49,3.5,3.54,3.79,3.62,3.85,3.88,3.7,3.96,3.93,3.91
"658",2008-12-25,0,3.98,3.62,3.44,3.64,3.49,3.48,3.48,3.535,3.79,3.61,3.85,3.88,3.71,3.96,3.93,3.91
"659",2008-12-26,0,3.95,3.405,3.38,3.415,3.43,3.45,3.45,3.5,3.54,3.58,3.6,3.63,3.66,3.715,3.68,3.65
"660",2008-12-29,0,3.94,3.33,3.3166,3.35,3.3992,3.41,3.408,3.4592,3.5,3.5394,3.57,3.59,3.62,3.67,3.61,3.52
"661",2008-12-30,0,3.93,3.25,3.25,3.27,3.29,3.3,3.32,3.38,3.43,3.48,3.51,3.54,3.57,3.62,3.58,3.51
"662",2008-12-31,0,3.93,3.25,3.255,3.27,3.295,3.305,3.325,3.385,3.43,3.485,3.51,3.54,3.575,3.62,3.58,3.51
"663",2009-01-01,0,3.93,3.25,3.2372,3.27,3.2795,3.2846,3.3095,3.3645,3.43,3.4695,3.51,3.54,3.57,3.62,3.58,3.51
"664",2009-01-02,0,3.93,3.25,3.26,3.27,3.27,3.28,3.31,3.37,3.43,3.47,3.5,3.54,3.56,3.61,3.57,3.5
"665",2009-01-05,0,3.92,3.18,3.135,3.265,3.185,3.205,3.245,3.325,3.36,3.405,3.44,3.47,3.515,3.58,3.54,3.46
"666",2009-01-06,0,3.92,3.15,3.0596,3.09,3.0898,3.1448,3.2,3.2798,3.33,3.3637,3.41,3.435,3.485,3.55,3.51,3.43
"667",2009-01-07,0,3.92,3.15,3.125,3.105,3.125,3.175,3.235,3.295,3.33,3.375,3.4,3.44,3.475,3.53,3.505,3.425
"668",2009-01-08,1,3.25,3.1,2.85,3.12,2.915,2.975,3.025,3.105,3.33,3.19,3.4,3.44,3.31,3.34,3.31,3.25
"669",2009-01-09,1,3.18,2.92,2.94,2.88,3.06,3.12,3.1575,3.24,3.15,3.35,3.23,3.27,3.47,3.49,3.46,3.41
"670",2009-01-12,1,3.18,2.86,2.88,2.98,3.095,3.155,3.205,3.275,3.33,3.385,3.42,3.45,3.495,3.5275,3.4925,3.4225
"671",2009-01-13,1,3.13,2.81,2.84,2.96,3.07,3.17,3.22,3.3,3.35,3.4,3.44,3.47,3.51,3.55,3.5,3.43
"672",2009-01-14,1,3.02,2.63,2.64,2.79,2.935,3.125,3.215,3.295,3.34,3.395,3.43,3.46,3.505,3.54,3.49,3.42
"673",2009-01-15,1,2.98,2.7,2.73,2.86,2.99,3.15,3.24,3.3,3.35,3.39,3.44,3.48,3.53,3.57,3.52,3.45
"674",2009-01-16,1,2.97,2.76,2.78,2.88,2.965,3.115,3.1952,3.265,3.33,3.3651,3.425,3.47,3.52,3.545,3.49,3.42
"675",2009-01-19,1,2.97,2.725,2.74,2.84,2.93,3.1,3.18,3.24,3.29,3.34,3.39,3.43,3.48,3.505,3.45,3.38
"676",2009-01-20,1,2.97,2.7175,2.805,2.875,3.015,3.185,3.275,3.345,3.29,3.455,3.39,3.43,3.585,3.585,3.53,3.48
"677",2009-01-21,1,2.97,2.7,2.75,2.84,2.935,3.095,3.215,3.315,3.38,3.455,3.5,3.55,3.605,3.645,3.585,3.52
"678",2009-01-22,1,2.96,2.665,2.685,2.79,2.88,3.065,3.185,3.265,3.36,3.4,3.45,3.525,3.565,3.61,3.535,3.485
"679",2009-01-23,0,2.96,2.63,2.66,2.79,2.86,3,3.12,3.205,3.27,3.345,3.41,3.47,3.505,3.5375,3.4775,3.41
"680",2009-01-26,0,2.96,2.62,2.66,2.76,2.85,3,3.1,3.19,3.27,3.34,3.39,3.45,3.5,3.53,3.47,3.4
"681",2009-01-27,0,2.96,2.62,2.675,2.76,2.8675,3.0125,3.1225,3.21,3.27,3.355,3.39,3.45,3.5,3.53,3.47,3.4
"682",2009-01-28,0,2.96,2.63,2.66,2.76,2.845,3.005,3.115,3.205,3.27,3.355,3.4,3.45,3.515,3.54,3.48,3.41
"683",2009-01-29,0,2.96,2.625,2.67,2.775,2.865,3.025,3.125,3.2,3.28,3.36,3.4,3.46,3.525,3.54,3.48,3.41
"684",2009-01-30,0,2.96,2.65,2.715,2.82,2.9225,3.07,3.175,3.27,3.345,3.42,3.465,3.525,3.5775,3.605,3.545,3.4775
"685",2009-02-02,0,2.96,2.72,2.73,2.84,2.945,3.115,3.235,3.315,3.39,3.465,3.51,3.57,3.625,3.645,3.585,3.5175
"686",2009-02-03,0,2.96,2.71,2.71,2.82,2.93,3.14,3.255,3.35,3.43,3.5,3.55,3.61,3.66,3.68,3.62,3.55
"687",2009-02-04,0,2.96,2.68,2.675,2.8,2.925,3.155,3.275,3.375,3.45,3.525,3.57,3.61,3.665,3.68,3.62,3.55
"688",2009-02-05,0,2.92,2.7,2.69,2.84,2.98,3.22,3.36,3.485,3.45,3.63,3.57,3.61,3.775,3.805,3.745,3.675
"689",2009-02-06,0,2.92,2.68,2.65,2.825,2.98,3.205,3.36,3.475,3.5575,3.615,3.68,3.73,3.765,3.82,3.76,3.69
"690",2009-02-09,0,2.92,2.65,2.62,2.8,2.97,3.19,3.35,3.46,3.53,3.605,3.65,3.7,3.75,3.79,3.73,3.67
"691",2009-02-10,0,2.92,2.65,2.635,2.8,2.955,3.175,3.335,3.465,3.535,3.615,3.66,3.71,3.7725,3.815,3.755,3.6925
"692",2009-02-11,0,2.92,2.64,2.63,2.755,2.865,3.05,3.185,3.305,3.54,3.425,3.595,3.665,3.55,3.585,3.525,3.46
"693",2009-02-12,0,2.64,2.65,2.565,2.71,2.825,3.035,3.165,3.275,3.36,3.385,3.46,3.47,3.515,3.55,3.49,3.43
"694",2009-02-13,0,2.57,2.49,2.515,2.65,2.745,2.955,3.125,3.245,3.33,3.385,3.42,3.47,3.515,3.49,3.43,3.365
"695",2009-02-16,0,2.57,2.49,2.545,2.63,2.755,2.965,3.115,3.235,3.31,3.385,3.42,3.47,3.515,3.51,3.45,3.43
"696",2009-02-17,0,2.57,2.51,2.575,2.65,2.91,3.125,3.275,3.4,3.31,3.535,3.42,3.47,3.69,3.73,3.67,3.61
"697",2009-02-18,0,2.56,2.535,2.585,2.74,2.89,3.11,3.26,3.37,3.4175,3.495,3.58,3.5975,3.65,3.685,3.625,3.56
"698",2009-02-19,0,2.55,2.56,2.63,2.74,2.935,3.175,3.335,3.465,3.42,3.615,3.54,3.73,3.795,3.81,3.76,3.685
"699",2009-02-20,0,2.54,2.5825,2.68,2.74,3.01,3.265,3.41,3.51,3.585,3.655,3.715,3.77,3.825,3.87,3.81,3.75
"700",2009-02-23,0,2.53,2.63,2.71,2.74,3.02,3.265,3.385,3.49,3.59,3.635,3.72,3.75,3.805,3.84,3.78,3.715
"701",2009-02-24,0,2.51,2.63,2.675,2.87,2.99,3.25,3.36,3.455,3.54,3.585,3.635,3.695,3.745,3.78,3.72,3.66
"702",2009-02-25,0,2.51,2.5775,2.68,2.8325,2.97,3.2225,3.34,3.43,3.46,3.565,3.605,3.635,3.705,3.74,3.68,3.62
"703",2009-02-26,0,2.49,2.5725,2.655,2.79,2.935,3.195,3.305,3.395,3.45,3.515,3.56,3.62,3.655,3.6825,3.62,3.5575
"704",2009-02-27,0,2.49,2.575,2.685,2.82,2.995,3.23,3.355,3.43,3.48,3.54,3.58,3.625,3.68,3.71,3.65,3.59
"705",2009-03-02,0,2.49,2.6125,2.735,2.87,3.065,3.315,3.425,3.505,3.55,3.61,3.615,3.665,3.755,3.78,3.685,3.66
"706",2009-03-03,0,2.49,2.57,2.705,2.85,3.005,3.245,3.38,3.475,3.525,3.585,3.63,3.69,3.735,3.76,3.7,3.635
"707",2009-03-04,0,2.49,2.56,2.675,2.83,2.995,3.236,3.3759,3.47,3.52,3.585,3.63,3.68,3.74,3.77,3.71,3.65
"708",2009-03-05,0,2.49,2.57,2.69,2.84,3,3.255,3.395,3.495,3.55,3.62,3.67,3.72,3.775,3.805,3.745,3.685
"709",2009-03-06,0,2.49,2.5625,2.6525,2.8,2.9575,3.215,3.355,3.45,3.53,3.575,3.65,3.7,3.73,3.765,3.705,3.645
"710",2009-03-09,0,2.45,2.52,2.6148,2.785,2.9375,3.2225,3.36,3.465,3.51,3.5725,3.63,3.68,3.7425,3.765,3.705,3.645
"711",2009-03-10,0,2.45,2.5,2.57,2.7325,2.9,3.18,3.33,3.415,3.47,3.54,3.5825,3.63,3.69,3.715,3.655,3.595
"712",2009-03-11,0,2.45,2.5075,2.61,2.77,2.935,3.225,3.385,3.465,3.52,3.59,3.64,3.69,3.745,3.77,3.7125,3.645
"713",2009-03-12,0,2.45,2.51,2.645,2.79,2.9675,3.245,3.415,3.5075,3.55,3.6325,3.675,3.725,3.785,3.809,3.749,3.6875
"714",2009-03-13,0,2.43,2.5375,2.675,2.8325,2.985,3.265,3.4325,3.535,3.575,3.66,3.71,3.735,3.8,3.84,3.78,3.72
"715",2009-03-16,0,2.43,2.5425,2.695,2.85,3.015,3.315,3.5,3.605,3.65,3.725,3.77,3.82,3.87,3.905,3.845,3.785
"716",2009-03-17,0,2.43,2.545,2.675,2.84,2.995,3.295,3.485,3.595,3.6575,3.72,3.765,3.815,3.865,3.9,3.84,3.78
"717",2009-03-18,0,2.43,2.55,2.695,2.8675,3.045,3.335,3.525,3.635,3.675,3.765,3.81,3.86,3.915,3.95,3.89,3.83
"718",2009-03-19,0,2.43,2.585,2.715,2.865,3.025,3.265,3.395,3.485,3.555,3.595,3.64,3.68,3.735,3.76,3.7,3.64
"719",2009-03-20,0,2.43,2.5825,2.72,2.865,3.01,3.255,3.39,3.475,3.525,3.585,3.63,3.67,3.725,3.75,3.69,3.63
"720",2009-03-23,0,2.43,2.595,2.75,2.8825,3.04,3.285,3.415,3.515,3.55,3.61,3.635,3.69,3.735,3.75,3.69,3.63
"721",2009-03-24,0,2.43,2.61,2.845,2.9,3.165,3.395,3.525,3.635,3.55,3.735,3.64,3.69,3.86,3.875,3.815,3.755
"722",2009-03-25,0,2.43,2.62,2.775,2.9525,3.135,3.38,3.52,3.63,3.69,3.735,3.77,3.81,3.86,3.875,3.815,3.755
"723",2009-03-26,0,2.43,2.62,2.805,3,3.205,3.435,3.605,3.695,3.74,3.795,3.83,3.87,3.915,3.93,3.87,3.81
"724",2009-03-27,0,2.43,2.615,2.79,2.9825,3.19,3.425,3.59,3.685,3.7275,3.785,3.82,3.865,3.91,3.935,3.88,3.825
"725",2009-03-30,0,2.43,2.63,2.83,3.0125,3.2575,3.49,3.65,3.74,3.76,3.83,3.87,3.91,3.95,3.98,3.925,3.87
"726",2009-03-31,0,2.43,2.65,2.8703,2.54,3.2975,3.55,3.6975,3.7875,3.79,3.8764,3.87,3.94,3.975,4.01,3.955,3.9
"727",2009-04-01,0,2.43,2.6625,2.83,3.04,3.255,3.505,3.65,3.74,3.79,3.82,3.855,3.89,3.93,3.95,3.885,3.835
"728",2009-04-02,0,2.43,2.63,2.79,3.01,3.2375,3.48,3.625,3.7299,3.765,3.805,3.835,3.865,3.895,3.925,3.86,3.81
"729",2009-04-03,0,2.43,2.655,2.83,3.055,3.29,3.55,3.68,3.77,3.81,3.855,3.89,3.91,3.945,3.96,3.895,3.845
"730",2009-04-06,0,2.43,2.655,2.9,3.055,3.37,3.63,3.77,3.86,3.81,3.97,3.89,3.91,4.09,4.105,4.045,3.995
"731",2009-04-07,0,2.43,2.68,2.885,3.12,3.355,3.615,3.75,3.86,3.91,3.97,4.005,4.05,4.09,4.12,4.06,4.01
"732",2009-04-08,0,2.43,2.66,2.85,3.09,3.33,3.58,3.73,3.83,3.885,3.94,3.98,4.02,4.065,4.08,4.02,3.97
"733",2009-04-09,0,2.43,2.6325,2.825,3.07,3.32,3.58,3.71,3.815,3.87,3.92,3.96,4,4.035,4.055,3.995,3.945
"734",2009-04-10,0,2.43,2.635,2.82,3.0775,3.33,3.6,3.7295,3.825,3.86,3.9249,3.94,3.985,4.025,4.025,3.965,3.915
"735",2009-04-13,0,2.43,2.62,2.805,3.04,3.285,3.555,3.6975,3.785,3.835,3.885,3.91,3.95,3.985,3.99,3.925,3.88
"736",2009-04-14,0,2.43,2.59,2.765,3,3.205,3.47,3.6,3.685,3.835,3.795,3.91,3.95,3.895,3.9,3.83,3.79
"737",2009-04-15,0,2.42,2.585,2.74,2.945,3.16,3.42,3.535,3.62,3.6675,3.73,3.76,3.8,3.845,3.85,3.78,3.74
"738",2009-04-16,0,2.41,2.585,2.7575,2.96,3.1775,3.43,3.555,3.645,3.7,3.74,3.78,3.82,3.86,3.885,3.81,3.77
"739",2009-04-17,0,2.41,2.5775,2.715,2.9275,3.145,3.39,3.515,3.62,3.665,3.71,3.75,3.79,3.835,3.86,3.785,3.745
"740",2009-04-20,0,2.41,2.575,2.705,2.915,3.125,3.365,3.495,3.595,3.65,3.7,3.74,3.78,3.82,3.85,3.775,3.735
"741",2009-04-21,0,2.4,2.5875,2.7353,2.92,3.1451,3.33,3.475,3.57,3.61,3.67,3.725,3.76,3.78,3.81,3.735,3.695
"742",2009-04-22,0,2.41,2.585,2.75,2.95,3.145,3.35,3.475,3.57,3.63,3.685,3.73,3.77,3.81,3.84,3.785,3.75
"743",2009-04-23,0,2.41,2.605,2.75,2.9525,3.15,3.36,3.48,3.5825,3.62,3.69,3.71,3.75,3.815,3.82,3.765,3.73
"744",2009-04-24,0,2.41,2.5825,2.6925,2.895,3.06,3.25,3.335,3.4175,3.56,3.51,3.65,3.69,3.6275,3.685,3.605,3.575
"745",2009-04-27,0,2.41,2.615,2.755,2.935,3.11,3.275,3.35,3.435,3.485,3.53,3.57,3.61,3.65,3.685,3.63,3.6
"746",2009-04-28,0,2.41,2.595,2.7447,2.9,3.0851,3.2149,3.25,3.32,3.37,3.415,3.45,3.485,3.5351,3.555,3.5,3.47
"747",2009-04-29,0,2.41,2.625,2.765,2.94,3.11,3.25,3.31,3.37,3.42,3.48,3.52,3.56,3.6,3.635,3.58,3.55
"748",2009-04-30,0,2.41,2.655,2.825,2.995,3.19,3.355,3.45,3.52,3.565,3.62,3.655,3.6925,3.74,3.775,3.72,3.69
"749",2009-05-01,0,2.41,2.66,2.835,3,3.2075,3.37,3.4575,3.5275,3.565,3.63,3.655,3.695,3.7475,3.775,3.72,3.69
"750",2009-05-04,0,2.41,2.7,2.875,3.09,3.305,3.5,3.5975,3.665,3.72,3.7825,3.805,3.85,3.895,3.935,3.88,3.85
"751",2009-05-05,0,2.41,2.7,2.88,3.09,3.31,3.505,3.58,3.67,3.72,3.765,3.805,3.85,3.9,3.935,3.88,3.85
"752",2009-05-06,0,2.41,2.685,2.865,3.07,3.285,3.475,3.565,3.645,3.695,3.745,3.78,3.83,3.875,3.91,3.86,3.825
"753",2009-05-07,0,2.41,2.73,2.9,3.135,3.38,3.595,3.7,3.785,3.835,3.895,3.93,3.975,4.025,4.055,4.005,3.975
"754",2009-05-08,0,2.41,2.71,2.885,3.1225,3.3625,3.575,3.685,3.765,3.815,3.8675,3.915,3.945,3.995,4.03,3.985,3.945
"755",2009-05-11,0,2.41,2.72,2.895,3.1375,3.385,3.595,3.71,3.785,3.825,3.885,3.9225,3.9625,4.01,4.035,3.99,3.96
"756",2009-05-12,0,2.41,2.68,2.8375,3.0625,3.29,3.495,3.6,3.655,3.705,3.755,3.795,3.84,3.88,3.92,3.865,3.835
"757",2009-05-13,0,2.41,2.675,2.845,3.065,3.305,3.515,3.625,3.705,3.74,3.8,3.825,3.87,3.925,3.96,3.905,3.875
"758",2009-05-14,0,2.41,2.645,2.81,3.025,3.245,3.465,3.585,3.65,3.695,3.75,3.79,3.835,3.885,3.92,3.865,3.835
"759",2009-05-15,0,2.41,2.665,2.83,3.0425,3.265,3.49,3.61,3.68,3.73,3.78,3.82,3.86,3.91,3.945,3.885,3.8525
"760",2009-05-18,0,2.41,2.64,2.795,3,3.22,3.45,3.565,3.64,3.6925,3.735,3.78,3.8225,3.875,3.91,3.855,3.825
"761",2009-05-19,0,2.41,2.66,2.835,3.0525,3.275,3.525,3.645,3.72,3.775,3.825,3.86,3.905,3.955,3.99,3.935,3.905
"762",2009-05-20,0,2.41,2.66,2.83,3.06,3.295,3.525,3.645,3.715,3.7625,3.815,3.845,3.9,3.945,3.975,3.95,3.9
"763",2009-05-21,0,2.41,2.655,2.82,3.04,3.255,3.505,3.615,3.7,3.75,3.805,3.8425,3.89,3.935,3.97,3.945,3.895
"764",2009-05-22,0,2.41,2.665,2.825,3.0575,3.295,3.545,3.67,3.75,3.8075,3.865,3.91,3.955,4.0075,4.04,4.015,3.965
"765",2009-05-25,0,2.41,2.66,2.815,3.05,3.29,3.525,3.655,3.735,3.79,3.85,3.89,3.935,3.985,4.015,3.99,3.94
"766",2009-05-26,0,2.41,2.655,2.805,3.04,3.285,3.515,3.65,3.745,3.795,3.86,3.895,3.94,3.99,4.02,3.9975,3.945
"767",2009-05-27,0,2.41,2.65,2.82,3.07,3.325,3.565,3.71,3.805,3.86,3.92,3.945,4.01,4.06,4.09,4.065,4.015
"768",2009-05-28,0,2.41,2.6725,2.82,3.08,3.34,3.61,3.77,3.87,3.925,3.99,4.025,4.075,4.135,4.17,4.155,4.1
"769",2009-05-29,0,2.41,2.655,2.795,3.05,3.305,3.575,3.725,3.825,3.885,3.945,3.99,4.04,4.085,4.125,4.11,4.055
"770",2009-06-01,0,2.41,2.64,2.7655,3.04,3.28,3.5343,3.6747,3.78,3.84,3.8925,3.94,3.99,4.0325,4.075,4.06,4.005
"771",2009-06-02,0,2.41,2.65,2.79,3.045,3.3,3.58,3.725,3.82,3.88,3.94,3.98,4.03,4.08,4.11,4.095,4.04
"772",2009-06-03,0,2.41,2.64,2.78,3.03,3.28,3.555,3.695,3.795,3.85,3.915,3.9,4,4.055,4.08,4.07,4.01
"773",2009-06-04,0,2.41,2.64,2.775,3.02,3.27,3.53,3.665,3.76,3.82,3.88,3.92,3.97,4.02,4.0375,4.055,3.995
"774",2009-06-05,0,2.41,2.665,2.8,3.05,3.3,3.545,3.68,3.78,3.84,3.9,3.94,3.99,4.04,4.08,4.065,4
"775",2009-06-08,0,2.41,2.775,2.96,3.23,3.4975,3.7075,3.8224,3.9175,3.97,4.0025,4.06,4.1,4.1425,4.175,4.17,4.105
"776",2009-06-09,0,2.41,2.82,3.03,3.31,3.59,3.8,3.895,3.95,4.005,4.04,4.08,4.12,4.17,4.2,4.195,4.13
"777",2009-06-10,0,2.41,2.82,3.04,3.3225,3.61,3.825,3.92,3.98,4.03,4.07,4.105,4.16,4.2,4.23,4.225,4.16
"778",2009-06-11,0,2.41,2.975,3.25,3.565,3.88,4.12,4.2,4.255,4.3,4.345,4.38,4.42,4.465,4.5,4.49,4.425
"779",2009-06-12,0,2.41,2.93,3.23,3.56,3.89,4.125,4.205,4.25,4.285,4.325,4.365,4.39,4.425,4.455,4.45,4.385
"780",2009-06-15,0,2.41,2.84,3.145,3.48,3.82,4.06,4.125,4.15,4.175,4.2,4.22,4.24,4.265,4.275,4.27,4.205
"781",2009-06-16,0,2.41,2.785,3.0725,3.4125,3.765,4.0125,4.055,4.1325,4.155,4.1775,4.205,4.235,4.2675,4.275,4.275,4.265
"782",2009-06-17,0,2.41,2.805,3.06,3.415,3.77,4.025,4.11,4.145,4.1675,4.2,4.22,4.255,4.295,4.3025,4.2975,4.24
"783",2009-06-18,0,2.41,2.79,3.015,3.37,3.735,4,4.085,4.12,4.1425,4.1725,4.2,4.24,4.2725,4.3,4.31,4.2425
"784",2009-06-19,0,2.41,2.755,2.99,3.35,3.715,3.985,4.095,4.135,4.16,4.195,4.23,4.27,4.31,4.258,4.253,4.19
"785",2009-06-22,0,2.41,2.755,3.025,3.36,3.705,3.98,4.105,4.155,4.18,4.21,4.24,4.28,4.325,4.345,4.355,4.29
"786",2009-06-23,0,2.41,2.74,2.98,3.315,3.63,3.92,4.035,4.08,4.105,4.13,4.16,4.2025,4.235,4.255,4.265,4.2
"787",2009-06-24,0,2.41,2.7425,2.99,3.3025,3.625,3.915,4.02,4.07,4.105,4.125,4.15,4.1875,4.225,4.255,4.27,4.23
"788",2009-06-25,0,2.41,2.78,3.04,3.37,3.705,3.985,4.09,4.14,4.175,4.19,4.22,4.25,4.275,4.315,4.325,4.285
"789",2009-06-26,0,2.41,2.775,3.04,3.3675,3.69,3.9675,4.08,4.12,4.1425,4.1575,4.18,4.21,4.24,4.28,4.29,4.25
"790",2009-06-29,0,2.41,2.7525,3.0175,3.34,3.6725,3.9525,4.055,4.09,4.1175,4.1225,4.155,4.1875,4.2125,4.255,4.265,4.225
"791",2009-06-30,0,2.41,2.78,3.05,3.4,3.755,4.04,4.14,4.17,4.19,4.2,4.23,4.25,4.28,4.32,4.33,4.29
"792",2009-07-01,0,2.41,2.76,3.01,3.36,3.71,3.9725,4.08,4.1125,4.135,4.15,4.175,4.2,4.225,4.265,4.275,4.235
"793",2009-07-02,0,2.41,2.74,2.99,3.335,3.695,3.95,4.0625,4.1,4.115,4.14,4.16,4.18,4.21,4.245,4.255,4.215
"794",2009-07-03,0,2.41,2.72,2.96,3.325,3.65,3.9175,4.035,4.0725,4.11,4.11,4.13,4.16,4.185,4.22,4.23,4.19
"795",2009-07-06,0,2.41,2.73,2.97,3.33,3.645,3.92,4.045,4.08,4.1,4.12,4.145,4.17,4.2,4.24,4.25,4.21
"796",2009-07-07,0,2.41,2.755,3,3.36,3.68,3.96,4.1,4.145,4.165,4.195,4.22,4.25,4.28,4.315,4.325,4.29
"797",2009-07-08,0,2.41,2.7,2.92,3.27,3.5775,3.8775,4.01,4.0675,4.09,4.1125,4.14,4.17,4.2,4.235,4.245,4.21
"798",2009-07-09,0,2.41,2.65,2.865,3.2,3.495,3.8,3.935,3.995,4.03,4.065,4.09,4.13,4.165,4.195,4.205,4.17
"799",2009-07-10,0,2.41,2.62,2.835,3.13,3.395,3.715,3.85,3.91,3.945,3.985,4.015,4.05,4.09,4.12,4.13,4.095
"800",2009-07-13,0,2.41,2.665,2.865,3.135,3.41,3.72,3.855,3.905,3.945,3.98,4.015,4.05,4.085,4.12,4.13,4.095
"801",2009-07-14,0,2.41,2.69,2.9,3.18,3.43,3.73,3.865,3.92,3.96,3.995,4.03,4.065,4.1,4.135,4.145,4.11
"802",2009-07-15,0,2.41,2.7075,2.92,3.2375,3.475,3.7575,3.9075,3.9775,4.0125,4.0475,4.0775,4.1125,4.155,4.17,4.19,4.1575
"803",2009-07-16,0,2.41,2.685,2.9,3.2025,3.4775,3.7725,3.9225,3.9875,4.03,4.0575,4.09,4.125,4.16,4.19,4.2,4.17
"804",2009-07-17,0,2.41,2.695,2.925,3.2525,3.555,3.845,4,4.0675,4.105,4.1275,4.1675,4.205,4.225,4.2675,4.2775,4.2375
"805",2009-07-20,0,2.41,2.735,2.955,3.3125,3.63,3.93,4.09,4.17,4.18,4.23,4.2475,4.28,4.33,4.32,4.335,4.3
"806",2009-07-21,0,2.41,2.72,2.935,3.2975,3.615,3.91,4.055,4.125,4.1575,4.19,4.23,4.255,4.29,4.315,4.325,4.295
"807",2009-07-22,0,2.41,2.74,2.95,3.29,3.625,3.92,4.07,4.1225,4.155,4.1825,4.215,4.245,4.2725,4.305,4.315,4.285
"808",2009-07-23,0,2.41,2.7075,2.9125,3.265,3.565,3.855,4.005,4.07,4.0875,4.13,4.1525,4.1825,4.225,4.255,4.265,4.22
