Date,10D,30D,60D,90D,120D,150D,180D
4/18/2014,0.7361,0.7761,0.8116,0.8375,0.8993,0.9221,0.9771
4/17/2014,0.7222,0.7594,0.7903,0.8213,0.8821,0.9086,0.9636
4/16/2014,0.7222,0.7622,0.7903,0.8244,0.8857,0.9157,0.9707
4/15/2014,0.7375,0.7719,0.7997,0.83,0.8906,0.9169,0.9712
4/14/2014,0.7222,0.7594,0.7903,0.8213,0.8821,0.9086,0.9636
4/12/2014,0.7625,0.7975,0.7733,0.8,0.9125,0.925,0.975
4/11/2014,0.7625,0.7975,0.7733,0.8,0.9125,0.925,0.975
4/10/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
4/9/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
4/8/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
4/7/2014,0.7125,0.7494,0.7653,0.7967,0.8692,0.8975,0.945
4/5/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
4/4/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
4/3/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
4/2/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
4/1/2014,0.7222,0.755,0.7859,0.8137,0.8793,0.9014,0.9493
3/31/2014,0.7125,0.7494,0.7653,0.7967,0.8692,0.8975,0.945
3/29/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/28/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/27/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
3/26/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
3/25/2014,0.7361,0.7717,0.8072,0.8281,0.8943,0.915,0.9629
3/24/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/22/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/21/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/20/2014,0.7188,0.7462,0.7764,0.805,0.8612,0.8888,0.9369
3/19/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/18/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
3/17/2014,0.7222,0.755,0.7859,0.8137,0.8793,0.9014,0.9493
3/15/2014,0.7188,0.7462,0.7764,0.8067,0.8631,0.8888,0.9369
3/14/2014,0.7188,0.7462,0.7764,0.8067,0.8631,0.8888,0.9369
3/13/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/12/2014,0.7139,0.7389,0.7678,0.7981,0.8579,0.8836,0.9314
3/11/2014,0.7125,0.7494,0.7653,0.7967,0.8692,0.8975,0.945
3/10/2014,0.7188,0.7462,0.7764,0.805,0.8612,0.8888,0.9369
3/8/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
3/7/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
3/6/2014,0.7188,0.7462,0.7764,0.805,0.8612,0.8888,0.9369
3/5/2014,0.7188,0.7462,0.7764,0.8067,0.8631,0.8888,0.9369
3/4/2014,0.7188,0.7462,0.7764,0.8067,0.8631,0.8888,0.9369
3/3/2014,0.7222,0.755,0.7859,0.8119,0.8771,0.9014,0.9493
3/1/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
2/28/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
2/27/2014,0.7375,0.7669,0.7958,0.8217,0.8862,0.9106,0.9587
2/26/2014,0.7833,0.8067,0.7987,0.8213,0.92,0.9583,1.0083
2/25/2014,0.7094,0.7411,0.7684,0.8044,0.8694,0.8969,0.94
2/24/2014,0.7231,0.7512,0.7803,0.8133,0.8767,0.9056,0.9494
2/22/2014,0.7317,0.7594,0.7897,0.822,0.8862,0.9187,0.9681
2/21/2014,0.7317,0.7594,0.7897,0.822,0.8862,0.9187,0.9681
2/20/2014,0.7317,0.7594,0.7897,0.822,0.8862,0.9187,0.9681
2/19/2014,0.7231,0.7512,0.7803,0.8133,0.8767,0.9056,0.9494
2/18/2014,0.7317,0.7594,0.7897,0.822,0.8862,0.9187,0.9681
2/17/2014,0.7231,0.7512,0.7803,0.8133,0.8767,0.9056,0.9494
2/15/2014,0.7417,0.7733,0.8213,0.858,0.905,0.9313,0.9744
2/14/2014,0.7417,0.7733,0.8213,0.858,0.905,0.9313,0.9744
2/13/2014,0.7406,0.7733,0.8207,0.858,0.905,0.9313,0.9744
2/12/2014,0.7219,0.75,0.7916,0.8287,0.8767,0.9,0.9383
2/11/2014,0.7083,0.74,0.7672,0.8044,0.8694,0.8969,0.94
2/10/2014,0.7219,0.75,0.7792,0.8133,0.8767,0.9067,0.9506
2/8/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
2/7/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
2/6/2014,0.7225,0.7485,0.7807,0.8155,0.8767,0.9056,0.955
2/5/2014,0.7083,0.74,0.7672,0.8044,0.8694,0.8969,0.94
2/4/2014,0.7031,0.7325,0.7597,0.7994,0.8572,0.8917,0.9356
2/3/2014,0.7031,0.7325,0.7597,0.7994,0.8572,0.8917,0.9356
2/1/2014,0.7031,0.7325,0.7597,0.7994,0.8572,0.8917,0.9356
1/31/2014,0.7031,0.7325,0.7597,0.7994,0.8572,0.8917,0.9356
1/30/2014,0.7031,0.7325,0.7597,0.7994,0.8572,0.8917,0.9356
1/29/2014,0.7031,0.7325,0.7597,0.7994,0.8572,0.8917,0.9356
1/28/2014,0.7083,0.7428,0.7672,0.8056,0.8706,0.9031,0.9463
1/27/2014,0.7031,0.7325,0.7597,0.7994,0.8578,0.8917,0.9356
1/25/2014,0.75,0.815,0.7333,0.8337,0.834,0.8638,0.9967
1/24/2014,0.75,0.815,0.7333,0.8337,0.834,0.8638,0.9967
1/23/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/22/2014,0.7306,0.7583,0.7903,0.827,0.8862,0.9187,0.9681
1/21/2014,0.7139,0.74,0.7712,0.807,0.8675,0.8969,0.9463
1/20/2014,0.7331,0.77,0.8147,0.8561,0.8961,0.9222,0.9606
1/18/2014,0.7139,0.74,0.7712,0.8085,0.8694,0.8969,0.9463
1/17/2014,0.7139,0.74,0.7712,0.8085,0.8694,0.8969,0.9463
1/16/2014,0.725,0.7556,0.8033,0.8445,0.8881,0.9094,0.9525
1/15/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/14/2014,0.7643,0.7979,0.8303,0.8653,0.9157,0.9421,0.9843
1/13/2014,0.7219,0.75,0.7792,0.8133,0.8767,0.9056,0.9522
1/11/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/10/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/9/2014,0.7331,0.7669,0.8147,0.8533,0.8933,0.9167,0.9578
1/8/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/7/2014,0.7225,0.7485,0.7807,0.8155,0.8767,0.9061,0.955
1/6/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/4/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/3/2014,0.7306,0.7583,0.7887,0.822,0.8862,0.9187,0.9681
1/2/2014,0.74,0.7817,0.8419,0.8638,0.92,0.94,0.9769
1/1/2014,0.7367,0.7722,0.8073,0.827,0.905,0.9313,0.9706
12/31/2013,0.7367,0.7722,0.8073,0.827,0.905,0.9313,0.9706
12/30/2013,0.7367,0.7722,0.8073,0.827,0.905,0.9313,0.9706
12/28/2013,0.7461,0.7833,0.8333,0.858,0.92,0.94,0.9769
12/27/2013,0.7461,0.7833,0.8333,0.858,0.92,0.94,0.9769
12/26/2013,0.7461,0.7833,0.8333,0.858,0.92,0.94,0.9769
12/25/2013,0.7394,0.7781,0.8286,0.8533,0.91,0.9333,0.9717
12/24/2013,0.7144,0.7469,0.7803,0.8733,0.8733,0.9056,0.9506
12/23/2013,0.7239,0.7556,0.7903,0.8106,0.8862,0.9181,0.9631
12/21/2013,0.7239,0.7556,0.7903,0.8106,0.8881,0.9181,0.9631
12/20/2013,0.7239,0.7556,0.7903,0.8106,0.8881,0.9181,0.9631
12/19/2013,0.72,0.7544,0.7897,0.8135,0.8881,0.9156,0.9587
12/18/2013,0.7206,0.7594,0.7953,0.8189,0.8933,0.9222,0.9661
12/17/2013,0.7186,0.745,0.7741,0.8075,0.8717,0.9083,0.9575
12/16/2013,0.7194,0.7525,0.7836,0.8078,0.88,0.9144,0.9578
12/14/2013,0.7288,0.7656,0.7997,0.8189,0.8933,0.9222,0.9661
12/13/2013,0.7288,0.7656,0.7997,0.8189,0.8933,0.9222,0.9661
12/12/2013,0.71,0.7456,0.7817,0.8039,0.8717,0.9033,0.9467
12/11/2013,0.7367,0.7722,0.8073,0.827,0.905,0.9313,0.9706
12/10/2013,0.72,0.7544,0.791,0.812,0.8862,0.9156,0.9587
12/9/2013,0.725,0.7483,0.755,0.7875,0.8583,0.9,0.9667
12/7/2013,0.738,0.775,0.8243,0.8482,0.91,0.9333,0.9717
12/6/2013,0.738,0.775,0.8243,0.8482,0.91,0.9333,0.9717
12/5/2013,0.728,0.7615,0.7975,0.82,0.8933,0.9222,0.9661
12/4/2013,0.7394,0.7781,0.8286,0.855,0.9117,0.9333,0.9717
12/3/2013,0.72,0.7544,0.7903,0.8137,0.895,0.9222,0.9661
12/2/2013,0.72,0.7544,0.7919,0.8106,0.8881,0.9156,0.9587
11/30/2013,0.7367,0.7722,0.8073,0.827,0.905,0.9313,0.9706
11/29/2013,0.7367,0.7722,0.8073,0.827,0.905,0.9313,0.9706
11/28/2013,0.7367,0.7722,0.8073,0.828,0.905,0.9313,0.9706
11/27/2013,0.738,0.775,0.8243,0.8482,0.91,0.9333,0.9717
11/26/2013,0.728,0.7615,0.7975,0.82,0.8933,0.9222,0.9661
11/25/2013,0.7288,0.7656,0.7997,0.8189,0.8933,0.9222,0.9661
11/23/2013,0.7225,0.7628,0.8044,0.8287,0.8883,0.9222,0.9661
11/22/2013,0.7225,0.7628,0.8044,0.8287,0.8883,0.9222,0.9661
11/21/2013,0.7306,0.7738,0.8261,0.845,0.915,0.9308,0.97
11/20/2013,0.7525,0.7725,0.8243,0.8443,0.89,0.9013,0.95
11/19/2013,0.7312,0.7669,0.8011,0.825,0.8943,0.9236,0.9679
11/18/2013,0.7331,0.77,0.7997,0.8337,0.8961,0.9317,0.9756
11/16/2013,0.735,0.7706,0.8193,0.8553,0.9069,0.9306,0.9694
11/15/2013,0.735,0.7706,0.8193,0.8553,0.9069,0.9306,0.9694
11/14/2013,0.7315,0.7625,0.7975,0.8298,0.8933,0.9244,0.97
11/13/2013,0.705,0.7306,0.765,0.7992,0.86,0.8929,0.9364
11/12/2013,0.7239,0.7556,0.7897,0.8228,0.8862,0.9181,0.9631
11/11/2013,0.7315,0.7625,0.7975,0.8298,0.8933,0.9244,0.97
11/9/2013,0.7269,0.7638,0.8131,0.8503,0.895,0.9167,0.9561
11/8/2013,0.7269,0.7638,0.8131,0.8503,0.895,0.9167,0.9561
11/7/2013,0.7315,0.7625,0.7975,0.8298,0.8933,0.9244,0.97
11/6/2013,0.7315,0.7625,0.7975,0.8325,0.8933,0.9244,0.97
11/5/2013,0.7415,0.776,0.8243,0.8607,0.91,0.9356,0.9756
11/4/2013,0.7239,0.7556,0.7897,0.8245,0.8862,0.9181,0.9631
11/2/2013,0.7415,0.776,0.8243,0.8607,0.91,0.9356,0.9756
11/1/2013,0.7415,0.776,0.8243,0.8607,0.91,0.9356,0.9756
10/31/2013,0.7438,0.7794,0.8286,0.8714,0.92,0.9425,0.9812
10/30/2013,0.7478,0.7844,0.8403,0.8759,0.9221,0.94,0.9829
10/29/2013,0.72,0.7517,0.7859,0.8169,0.8743,0.9014,0.9507
10/28/2013,0.7344,0.7531,0.7858,0.8142,0.87,0.9029,0.9536
10/26/2013,0.7194,0.7419,0.7744,0.8217,0.8743,0.91,0.9557
10/25/2013,0.7194,0.7419,0.7744,0.8217,0.8743,0.91,0.9557
10/24/2013,0.7422,0.7694,0.8033,0.8508,0.8994,0.9275,0.97
10/23/2013,0.7422,0.7694,0.8033,0.8508,0.8994,0.9275,0.97
10/22/2013,0.735,0.7639,0.8028,0.8509,0.8883,0.9189,0.9656
10/21/2013,0.7422,0.7694,0.8033,0.8508,0.8994,0.9275,0.97
10/19/2013,0.7517,0.7806,0.8293,0.8792,0.9144,0.9363,0.9762
10/18/2013,0.7517,0.7806,0.8293,0.8792,0.9144,0.9363,0.9762
10/17/2013,0.7519,0.7781,0.8241,0.8788,0.9144,0.9363,0.9762
10/16/2013,0.7367,0.7683,0.8025,0.8494,0.9025,0.9275,0.97
10/15/2013,0.7422,0.7722,0.8156,0.875,0.9078,0.93,0.9711
10/14/2013,0.7571,0.7871,0.8241,0.8734,0.9093,0.9343,0.9729
10/12/2013,0.7422,0.7694,0.8142,0.8397,0.8883,0.9189,0.9656
10/11/2013,0.7422,0.7694,0.8142,0.8397,0.8883,0.9189,0.9656
10/10/2013,0.7256,0.7656,0.8066,0.8603,0.8957,0.9279,0.9664
10/9/2013,0.7256,0.7656,0.8066,0.8603,0.8957,0.9279,0.9664
10/8/2013,0.735,0.7722,0.8156,0.8661,0.9025,0.9275,0.9675
10/7/2013,0.7367,0.7781,0.8222,0.8697,0.9093,0.9343,0.9729
10/5/2013,0.7422,0.7781,0.8241,0.8734,0.9078,0.9344,0.9739
10/4/2013,0.7422,0.7781,0.8241,0.8734,0.9078,0.9344,0.9739
10/3/2013,0.735,0.7694,0.8142,0.8619,0.8994,0.9275,0.9675
10/2/2013,0.7475,0.7861,0.8281,0.8786,0.9175,0.9413,0.9794
10/1/2013,0.7494,0.7781,0.8241,0.8666,0.9075,0.93,0.9733
9/30/2013,0.7517,0.7781,0.8241,0.8653,0.9033,0.9344,0.9739
9/28/2013,0.7628,0.7937,0.8397,0.8841,0.9194,0.9478,0.9844
9/27/2013,0.7628,0.7937,0.8397,0.8841,0.9194,0.9478,0.9844
9/26/2013,0.7444,0.7756,0.8175,0.8703,0.9087,0.9356,0.9738
9/25/2013,0.748,0.7833,0.8297,0.8747,0.9125,0.9413,0.9794
9/24/2013,0.7517,0.7781,0.8281,0.87,0.9061,0.9344,0.9739
9/23/2013,0.7688,0.8044,0.8536,0.8942,0.9219,0.945,0.9856
9/21/2013,0.7067,0.7417,0.7764,0.8136,0.8757,0.91,0.9543
9/20/2013,0.7067,0.7417,0.7764,0.8136,0.8757,0.91,0.9543
9/19/2013,0.7067,0.7417,0.7764,0.8136,0.8757,0.91,0.9543
9/18/2013,0.7067,0.7417,0.7764,0.8136,0.8757,0.91,0.9543
9/17/2013,0.755,0.7833,0.8173,0.8568,0.9061,0.9356,0.9822
9/16/2013,0.7533,0.7833,0.8177,0.8592,0.9125,0.9413,0.9794
9/14/2013,0.7478,0.7806,0.8375,0.8762,0.9125,0.9363,0.9762
9/13/2013,0.7478,0.7806,0.8375,0.8762,0.9125,0.9363,0.9762
9/12/2013,0.7528,0.7763,0.8216,0.8603,0.9043,0.9336,0.9757
9/11/2013,0.7456,0.7722,0.8178,0.8672,0.9061,0.9344,0.9739
9/10/2013,0.7628,0.7937,0.8422,0.8841,0.9194,0.9478,0.9844
9/9/2013,0.7565,0.785,0.8352,0.8793,0.9167,0.9422,0.9817
9/7/2013,0.7628,0.7944,0.8438,0.8872,0.9219,0.945,0.9856
9/6/2013,0.7628,0.7944,0.8438,0.8872,0.9219,0.945,0.9856
9/5/2013,0.7644,0.7844,0.8169,0.8492,0.9061,0.94,0.9844
9/4/2013,0.748,0.775,0.8116,0.8539,0.9033,0.9344,0.9761
9/3/2013,0.7565,0.785,0.8352,0.8793,0.9167,0.9422,0.9817
9/2/2013,0.7628,0.7944,0.8438,0.8872,0.9219,0.945,0.9856
8/31/2013,0.7569,0.7819,0.8147,0.8575,0.9117,0.9428,0.9817
8/30/2013,0.7569,0.7819,0.8147,0.8575,0.9117,0.9428,0.9817
8/29/2013,0.7475,0.7781,0.8114,0.8492,0.9033,0.9344,0.9761
8/28/2013,0.735,0.7694,0.8164,0.8619,0.8994,0.9275,0.9675
8/27/2013,0.748,0.7833,0.8319,0.8747,0.9125,0.9413,0.9794
8/26/2013,0.7475,0.7781,0.8114,0.8564,0.9078,0.9344,0.9761
8/24/2013,0.7367,0.7683,0.805,0.8494,0.9025,0.9275,0.97
8/23/2013,0.7367,0.7683,0.805,0.8494,0.9025,0.9275,0.97
8/22/2013,0.7561,0.8,0.8469,0.8919,0.9261,0.9544,0.99
8/21/2013,0.748,0.7775,0.8127,0.8573,0.9061,0.9344,0.9761
8/20/2013,0.748,0.7775,0.8127,0.8573,0.9061,0.9344,0.9761
8/19/2013,0.7422,0.7722,0.8065,0.8505,0.9006,0.9306,0.9731
8/17/2013,0.7505,0.78,0.815,0.8595,0.9089,0.9372,0.9789
8/16/2013,0.7505,0.78,0.815,0.8595,0.9089,0.9372,0.9789
8/15/2013,0.7459,0.7727,0.811,0.8505,0.898,0.9285,0.974
8/14/2013,0.76,0.795,0.8432,0.8895,0.9222,0.945,0.9844
8/13/2013,0.7478,0.7778,0.8115,0.8555,0.9031,0.9331,0.9731
8/12/2013,0.7478,0.7861,0.8375,0.8875,0.9206,0.9394,0.9794
8/10/2013,0.7436,0.7793,0.8237,0.8806,0.9192,0.94,0.9767
8/9/2013,0.7436,0.7793,0.8237,0.8806,0.9192,0.94,0.9767
8/8/2013,0.7293,0.76,0.7863,0.84,0.8992,0.9283,0.9683
8/7/2013,0.7567,0.78,0.8271,0.8743,0.9192,0.94,0.985
8/6/2013,0.7436,0.785,0.8322,0.8828,0.9236,0.9414,0.98
8/5/2013,0.7506,0.785,0.8322,0.8828,0.9236,0.9414,0.98
8/3/2013,0.7436,0.7793,0.8237,0.8806,0.9192,0.94,0.9767
8/2/2013,0.7436,0.7793,0.8237,0.8806,0.9192,0.94,0.9767
8/1/2013,0.7329,0.7575,0.7771,0.8243,0.8864,0.9229,0.9736
7/31/2013,0.7425,0.7575,0.7771,0.8257,0.8886,0.9229,0.9736
7/30/2013,0.7471,0.78,0.82,0.8575,0.9114,0.9371,0.9807
7/29/2013,0.7567,0.78,0.82,0.8707,0.9114,0.9371,0.9807
7/27/2013,0.7425,0.7575,0.7771,0.8257,0.8893,0.9229,0.9736
7/26/2013,0.7425,0.7575,0.7771,0.8257,0.8893,0.9229,0.9736
7/25/2013,0.7608,0.7864,0.83,0.8744,0.9192,0.94,0.985
7/24/2013,0.7664,0.7864,0.83,0.8744,0.9192,0.94,0.985
7/23/2013,0.7425,0.7575,0.7771,0.8257,0.8893,0.9229,0.9736
7/22/2013,0.7579,0.79,0.8307,0.8686,0.9167,0.9467,0.9892
7/20/2013,0.7543,0.7842,0.8233,0.8658,0.9114,0.9371,0.9807
7/19/2013,0.7543,0.7842,0.8233,0.8658,0.9114,0.9371,0.9807
7/18/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/17/2013,0.7543,0.7842,0.8192,0.896,0.9093,0.9493,0.9879
7/16/2013,0.7631,0.79,0.8307,0.8686,0.9167,0.9467,0.9892
7/15/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/13/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/12/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/11/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/10/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/9/2013,0.7425,0.7707,0.8064,0.8564,0.905,0.935,0.9775
7/8/2013,0.7675,0.7867,0.8294,0.8644,0.9144,0.9494,0.9894
7/6/2013,0.7683,0.7969,0.8406,0.8794,0.915,0.9489,0.99
7/5/2013,0.7683,0.7969,0.8406,0.8794,0.915,0.9489,0.99
7/4/2013,0.7644,0.7969,0.8406,0.8794,0.915,0.9489,0.99
7/3/2013,0.7683,0.7969,0.8406,0.8794,0.915,0.9489,0.99
7/2/2013,0.75,0.79,0.8483,0.875,0.9,0.925,0.975
7/1/2013,0.7589,0.7906,0.8325,0.8694,0.9143,0.9436,0.9871
6/29/2013,0.765,0.7987,0.855,0.8775,0.9087,0.9525,1.0063
6/28/2013,0.765,0.7987,0.855,0.8775,0.9087,0.9525,1.0063
6/27/2013,0.7544,0.7781,0.8219,0.8569,0.8978,0.9317,0.9767
6/26/2013,0.7688,0.815,0.8733,0.8867,0.9283,0.97,1.025
6/25/2013,0.7628,0.7906,0.8344,0.8694,0.9128,0.9467,0.9878
6/24/2013,0.7388,0.756,0.797,0.822,0.8688,0.9013,0.9463
6/22/2013,0.7631,0.7936,0.8307,0.8757,0.9225,0.9608,0.9975
6/21/2013,0.7631,0.7936,0.8307,0.8757,0.9225,0.9608,0.9975
6/20/2013,0.7739,0.7867,0.8294,0.8644,0.9144,0.9494,0.9894
6/19/2013,0.7478,0.7694,0.8081,0.8475,0.8922,0.9367,0.9772
6/18/2013,0.7543,0.7883,0.8233,0.8742,0.9186,0.9514,0.9879
6/17/2013,0.7561,0.7819,0.8206,0.86,0.9093,0.9493,0.9879
6/15/2013,0.7967,0.8114,0.8543,0.8943,0.9375,0.9758,1.0183
6/14/2013,0.7967,0.8114,0.8543,0.8943,0.9375,0.9758,1.0183
6/13/2013,0.731,0.7575,0.7963,0.815,0.875,0.9017,0.945
6/12/2013,0.7708,0.7914,0.8364,0.8764,0.9167,0.9542,0.9933
6/11/2013,0.7708,0.7914,0.8364,0.8764,0.9167,0.9542,0.9933
6/10/2013,0.7561,0.7819,0.8206,0.8606,0.9093,0.9493,0.9879
6/8/2013,0.7675,0.7867,0.8294,0.865,0.9144,0.9494,0.9894
6/7/2013,0.7675,0.7867,0.8294,0.865,0.9144,0.9494,0.9894
6/6/2013,0.7628,0.7906,0.8344,0.8694,0.9128,0.9467,0.9878
6/5/2013,0.7612,0.7861,0.8289,0.8672,0.9063,0.9381,0.9825
6/4/2013,0.7767,0.8136,0.8629,0.905,0.9367,0.9658,1.0042
6/3/2013,0.7667,0.795,0.8406,0.8794,0.9063,0.9381,0.9825
6/1/2013,0.7706,0.7972,0.84,0.8783,0.9231,0.955,0.995
5/31/2013,0.7706,0.7972,0.84,0.8783,0.9231,0.955,0.995
5/30/2013,0.7357,0.76,0.8042,0.8383,0.8843,0.9229,0.965
5/29/2013,0.743,0.7813,0.825,0.8625,0.905,0.936,0.977
5/28/2013,0.7594,0.7872,0.8306,0.8728,0.9017,0.9411,0.9822
5/27/2013,0.743,0.7712,0.8175,0.8388,0.8712,0.925,0.975
5/25/2013,0.736,0.7625,0.8063,0.8562,0.885,0.9225,0.965
5/24/2013,0.736,0.7625,0.8063,0.8562,0.885,0.9225,0.965
5/23/2013,0.755,0.7833,0.8233,0.8622,0.9081,0.9463,0.9862
5/22/2013,0.773,0.8087,0.8612,0.8838,0.9187,0.9587,1.015
5/21/2013,0.7612,0.7929,0.8357,0.88,0.9143,0.9436,0.9871
5/20/2013,0.7693,0.8075,0.8542,0.8975,0.93,0.9679,1.0071
5/18/2013,0.7615,0.7861,0.8306,0.8672,0.9063,0.9381,0.9825
5/17/2013,0.7615,0.7861,0.8306,0.8672,0.9063,0.9381,0.9825
5/16/2013,0.7544,0.7781,0.8219,0.8569,0.8978,0.9317,0.9767
5/15/2013,0.77,0.7861,0.8306,0.8672,0.9063,0.9381,0.9825
5/14/2013,0.7706,0.7972,0.84,0.8783,0.9231,0.955,0.995
5/13/2013,0.7544,0.7781,0.8219,0.8569,0.8978,0.9317,0.9767
5/11/2013,0.7358,0.7679,0.805,0.8457,0.8929,0.9343,0.975
5/10/2013,0.7358,0.7679,0.805,0.8457,0.8929,0.9343,0.975
5/9/2013,0.7506,0.7788,0.8206,0.855,0.9043,0.9371,0.9807
5/8/2013,0.753,0.7889,0.8333,0.8783,0.9187,0.9444,0.9825
5/7/2013,0.7612,0.7861,0.8289,0.8672,0.9063,0.9381,0.9825
5/6/2013,0.7561,0.7819,0.8206,0.8612,0.9093,0.9493,0.9879
5/4/2013,0.7628,0.7906,0.8344,0.8694,0.9128,0.9467,0.9878
5/3/2013,0.7628,0.7906,0.8344,0.8694,0.9128,0.9467,0.9878
5/2/2013,0.7675,0.7893,0.8386,0.86,0.905,0.947,0.992
5/1/2013,0.75,0.79,0.84,0.87,0.895,0.925,0.975
4/30/2013,0.75,0.79,0.84,0.87,0.895,0.925,0.975
4/29/2013,0.7433,0.7925,0.835,0.875,0.9083,0.9617,1.04
4/27/2013,0.7358,0.7679,0.8086,0.8479,0.895,0.9221,0.9679
4/26/2013,0.7358,0.7679,0.8086,0.8479,0.895,0.9221,0.9679
4/25/2013,0.7557,0.7833,0.8333,0.8683,0.9042,0.9458,0.985
4/24/2013,0.7589,0.7937,0.8356,0.8788,0.9231,0.955,0.995
4/23/2013,0.7456,0.7722,0.815,0.8544,0.8978,0.9317,0.9767
4/22/2013,0.7572,0.7813,0.825,0.865,0.9063,0.9437,0.9856
4/20/2013,0.7412,0.775,0.8121,0.8614,0.9,0.9364,0.98
4/19/2013,0.7412,0.775,0.8121,0.8614,0.9,0.9364,0.98
4/18/2013,0.7615,0.7861,0.8306,0.8672,0.9063,0.9381,0.9825
4/17/2013,0.7288,0.7719,0.8156,0.8631,0.8978,0.9317,0.9711
4/16/2013,0.7364,0.775,0.8167,0.8792,0.9067,0.9317,0.9683
4/15/2013,0.7412,0.775,0.8121,0.8614,0.9,0.9364,0.98
4/13/2013,0.7217,0.7594,0.7806,0.8569,0.8931,0.9161,0.9644
4/12/2013,0.7217,0.7594,0.7806,0.8569,0.8931,0.9161,0.9644
4/11/2013,0.7438,0.775,0.7928,0.8614,0.8975,0.9244,0.9744
4/10/2013,0.7322,0.755,0.7579,0.8331,0.8772,0.91,0.9594
4/9/2013,0.7395,0.77,0.7936,0.8628,0.9033,0.9295,0.9739
4/8/2013,0.7419,0.7764,0.8006,0.8729,0.8979,0.9225,0.965
4/6/2013,0.778,0.7975,0.8125,0.8775,0.9063,0.932,1.0088
4/5/2013,0.778,0.7975,0.8125,0.8775,0.9063,0.932,1.0088
4/4/2013,0.778,0.7975,0.8125,0.8775,0.9063,0.932,1.0088
4/3/2013,0.778,0.7975,0.8125,0.8775,0.9063,0.932,1.0088
4/2/2013,0.7286,0.7625,0.7763,0.8508,0.8933,0.9229,0.9717
4/1/2013,0.7478,0.7694,0.7875,0.8488,0.89,0.92,0.9736
3/30/2013,0.7639,0.7894,0.8105,0.8731,0.9094,0.9325,0.985
3/29/2013,0.7639,0.7894,0.8105,0.8731,0.9094,0.9325,0.985
3/28/2013,0.7225,0.7571,0.7686,0.8443,0.8893,0.9067,0.9557
3/27/2013,0.7406,0.775,0.79,0.865,0.9064,0.9369,0.9829
3/26/2013,0.7425,0.7767,0.7972,0.8683,0.9094,0.9356,0.9788
3/25/2013,0.7425,0.7644,0.7867,0.8489,0.8989,0.9275,0.9789
3/23/2013,0.7478,0.7831,0.803,0.8756,0.9139,0.9363,0.9811
3/22/2013,0.7478,0.7831,0.803,0.8756,0.9139,0.9363,0.9811
3/21/2013,0.7388,0.7729,0.7917,0.865,0.8969,0.9272,0.9712
3/20/2013,0.7389,0.7825,0.8056,0.8819,0.9139,0.9325,0.9744
3/19/2013,0.7529,0.7808,0.8025,0.8725,0.9014,0.9263,0.9757
3/18/2013,0.729,0.7639,0.7895,0.8572,0.8989,0.9245,0.9678
