"Bank";"Partner";"Amount";"Interest";"Year";"Month";"Day"
10;18;10;7,2;2009;10;13
12;18;2,5;7,25;2009;10;13
2;17;5;7,2;2009;10;13
2;18;4,25;7,25;2009;10;13
20;13;0,55;7,55;2009;10;13
26;17;1;7,1;2009;10;13
26;20;1;7,1;2009;10;13
44;9;0,1;7,1;2009;10;13
50;12;0,4;7;2009;10;13
50;40;0,1;7,2;2009;10;13
50;12;0,1;7,2;2009;10;13
9;41;0,15;7,25;2009;10;14
10;17;3;7,18;2009;10;14
10;35;2;7,25;2009;10;14
2;17;5;7,25;2009;10;14
2;35;0,5;7,25;2009;10;14
18;35;0,6;7,15;2009;10;14
20;16;0,85;7,25;2009;10;14
26;16;1;7,25;2009;10;14
40;16;0,2;7,2;2009;10;14
5;17;0,9;7,2;2009;10;14
9;44;0,3;7,25;2009;10;15
9;47;0,13;7,25;2009;10;15
10;20;4,5;7,15;2009;10;15
2;17;5;7,25;2009;10;15
20;16;1;7,3;2009;10;15
26;16;1;7,25;2009;10;15
35;17;2;7,1;2009;10;15
44;40;0,85;7,7;2009;10;15
50;12;0,3;7;2009;10;15
9;44;0,34;7,25;2009;10;16
9;47;0,15;7,25;2009;10;16
10;42;3;7,16;2009;10;16
18;17;5;7,2;2009;10;16
20;16;0,81;7,25;2009;10;16
20;16;1;7,25;2009;10;16
26;20;1;7,1;2009;10;16
40;16;0,5;7,25;2009;10;16
40;19;1,5;7,15;2009;10;16
40;4;1,5;7,15;2009;10;16
50;12;0,15;7;2009;10;16
9;44;0,27;7,25;2009;10;17
10;17;3;7,18;2009;10;17
10;20;3;7,18;2009;10;17
10;35;2;7,18;2009;10;17
2;17;5;7,2;2009;10;17
17;18;3,5;7,15;2009;10;17
20;16;0,84;7,25;2009;10;17
26;17;0,4;7,1;2009;10;17
26;41;2;7,15;2009;10;17
40;16;1,1;7,2;2009;10;17
40;4;0,2;7,1;2009;10;17
50;12;0,05;6,8;2009;10;17
5;18;3,5;7,2;2009;10;17
5;20;3,1;7,15;2009;10;17
5;20;4;7,15;2009;10;17
9;44;0,34;7,25;2009;10;20
10;2;5;7,15;2009;10;20
10;20;2;7,15;2009;10;20
18;17;4;7,1;2009;10;20
18;35;3,9;7,2;2009;10;20
20;16;1,5;6,8;2009;10;20
3;20;2,7;7,2;2009;10;20
26;16;1;7,25;2009;10;20
26;17;0,6;7,1;2009;10;20
26;20;0,8;7,1;2009;10;20
40;4;0,4;7,1;2009;10;20
50;12;0,3;7;2009;10;20
5;18;3,5;7,25;2009;10;20
5;20;6;7,15;2009;10;20
9;44;0,4;6,75;2009;10;21
10;42;3;6,66;2009;10;21
10;4;10;6,68;2009;10;21
15;17;2;6,65;2009;10;21
2;40;5;6,65;2009;10;21
2;20;1,15;6,65;2009;10;21
18;35;3;6,7;2009;10;21
20;16;0,61;6,75;2009;10;21
26;17;1;6,6;2009;10;21
26;19;0,5;6,55;2009;10;21
26;20;3;6,6;2009;10;21
40;42;1,5;6,75;2009;10;21
50;12;0,23;6,5;2009;10;21
9;44;0,1;6,75;2009;10;22
10;17;3;6,72;2009;10;22
10;40;0,1;6,7;2009;10;22
2;17;5;6,75;2009;10;22
2;41;1,15;6,7;2009;10;22
18;10;2,6;6,65;2009;10;22
18;17;1;6,6;2009;10;22
18;24;2,5;6,6;2009;10;22
18;35;3;6,6;2009;10;22
20;43;0,2;6,75;2009;10;22
3;20;4;6,7;2009;10;22
26;16;1;6,65;2009;10;22
26;17;2;6,6;2009;10;22
26;41;1,8;6,55;2009;10;22
26;20;1;6,6;2009;10;22
26;40;2;6,65;2009;10;22
9;10;3;6,6;2009;10;23
10;17;3;6,72;2009;10;23
12;20;4;6,65;2009;10;23
18;17;1;6,7;2009;10;23
18;41;2,6;6,6;2009;10;23
20;9;0,16;6,5;2009;10;23
20;16;2;6,8;2009;10;23
26;19;0,5;6,55;2009;10;23
26;20;3;6,65;2009;10;23
44;9;0,1;6,6;2009;10;23
44;9;0,48;6,8;2009;10;23
5;20;3;6,7;2009;10;23
5;20;4,5;6,7;2009;10;23
10;17;3;6,65;2009;10;27
12;20;4,5;6,65;2009;10;27
16;20;0,02;6,8;2009;10;27
18;17;1;6,6;2009;10;27
18;35;0,3;6,6;2009;10;27
26;16;0,5;6,75;2009;10;27
26;17;2;6,6;2009;10;27
26;40;3,1;6,65;2009;10;27
26;40;0,36;6,75;2009;10;27
47;9;0,4;6,65;2009;10;27
50;12;0,1;6,5;2009;10;27
9;44;0,25;6,75;2009;10;28
10;20;4,1;6,67;2009;10;28
2;17;5;6,6;2009;10;28
2;20;1,1;6,65;2009;10;28
18;17;4;6,6;2009;10;28
18;42;1,3;6,6;2009;10;28
20;16;0,15;6,75;2009;10;28
26;16;2;6,75;2009;10;28
26;17;2;6,6;2009;10;28
26;20;1,5;6,6;2009;10;28
26;40;0,5;6,7;2009;10;28
26;4;0,4;6,55;2009;10;28
44;12;0,5;7,1;2009;10;28
47;39;0,2;6,6;2009;10;28
47;40;0,26;6,65;2009;10;28
5;20;5;6,65;2009;10;28
9;44;0,21;6,75;2009;10;29
10;39;4,5;6,7;2009;10;29
12;9;5;6,65;2009;10;29
15;12;0,8;6,65;2009;10;29
2;12;2;6,7;2009;10;29
17;42;3,75;8;2009;10;29
18;9;1,3;6,7;2009;10;29
18;12;5;6,7;2009;10;29
18;20;7;6,6;2009;10;29
18;35;3,7;6,6;2009;10;29
18;4;4,8;6,65;2009;10;29
20;16;2;6,8;2009;10;29
26;20;1,3;6,65;2009;10;29
47;9;0,16;6,5;2009;10;29
5;12;4,5;6,7;2009;10;29
12;9;1;6,7;2009;10;30
17;9;0,9;6,7;2009;10;30
17;12;1;6,65;2009;10;30
17;19;1;6,6;2009;10;30
18;20;5,4;6,6;2009;10;30
18;35;3,5;6,65;2009;10;30
26;17;0,4;6,6;2009;10;30
26;20;1;6,6;2009;10;30
40;16;1,5;6,75;2009;10;30
40;4;0,1;6,55;2009;10;30
47;9;0,26;6,65;2009;10;30
5;20;4,4;6,65;2009;10;30
9;44;0,4;6,75;2009;10;31
2;12;2;6,75;2009;10;31
2;17;5;6,65;2009;10;31
2;20;1,1;6,75;2009;10;31
18;9;1,3;6,7;2009;10;31
18;12;5,4;6,65;2009;10;31
18;39;5,28;6,65;2009;10;31
18;35;4;6,65;2009;10;31
3;9;1,7;6,75;2009;10;31
3;12;4,9;6,75;2009;10;31
3;20;4;6,7;2009;10;31
26;9;3;6,7;2009;10;31
26;16;0,1;6,75;2009;10;31
26;18;0,5;6,6;2009;10;31
26;39;3;6,6;2009;10;31
26;20;3;6,65;2009;10;31
40;9;2;6,7;2009;10;31
40;10;0,45;6,6;2009;10;31
40;19;1,25;6,55;2009;10;31
44;9;0,15;6,6;2009;10;31
47;9;0,26;6,65;2009;10;31
48;3;0,2;7;2009;10;31
50;12;0,09;6,6;2009;10;31
9;44;0,21;6,75;2009;11;3
10;41;2;6,75;2009;11;3
2;12;2;6,7;2009;11;3
2;20;1,15;6,65;2009;11;3
2;35;0,5;6,7;2009;11;3
3;12;4,9;6,7;2009;11;3
3;18;1,9;6,7;2009;11;3
26;9;3;6,7;2009;11;3
26;12;3;6,65;2009;11;3
26;40;3;6,6;2009;11;3
40;9;1,55;6,7;2009;11;3
5;20;4;6,65;2009;11;3
9;18;2,6;6,7;2009;11;4
9;44;0,17;6,75;2009;11;4
10;18;10;6,7;2009;11;4
10;43;4,5;6,7;2009;11;4
2;41;2;6,7;2009;11;4
2;18;4,2;6,7;2009;11;4
20;18;2;6,8;2009;11;4
3;12;4,9;6,8;2009;11;4
3;18;1;6,7;2009;11;4
26;12;3;6,7;2009;11;4
26;17;3;6,6;2009;11;4
26;18;3;6,6;2009;11;4
26;20;3;6,6;2009;11;4
47;44;0,25;6,65;2009;11;4
47;9;0,25;6,65;2009;11;4
49;4;0,5;6,9;2009;11;4
50;12;0,1;6,5;2009;11;4
5;12;4,5;6,7;2009;11;4
5;18;3,6;6,7;2009;11;4
9;44;0,06;6,75;2009;11;5
10;42;3;6,67;2009;11;5
10;20;3,3;6,67;2009;11;5
16;20;0,02;6,75;2009;11;5
20;17;0,38;6,6;2009;11;5
26;20;1,2;6,65;2009;11;5
26;40;0,2;6,7;2009;11;5
35;17;0,6;6,6;2009;11;5
47;9;0,3;6,65;2009;11;5
50;12;0,05;6,5;2009;11;5
5;12;4,6;6,65;2009;11;5
5;20;8;6,65;2009;11;5
9;18;1;6,7;2009;11;6
10;20;4;6,7;2009;11;6
2;17;3;6,65;2009;11;6
2;18;4,25;6,65;2009;11;6
2;20;1,15;6,7;2009;11;6
2;35;0,5;6,65;2009;11;6
20;9;0,37;6,6;2009;11;6
20;18;1;6,8;2009;11;6
3;42;1,5;6,7;2009;11;6
3;20;4,1;6,7;2009;11;6
26;19;2,5;6,7;2009;11;6
37;12;0,4;6,9;2009;11;6
40;19;0,4;6,65;2009;11;6
47;9;0,26;6,65;2009;11;6
49;4;0,02;7;2009;11;6
49;4;0,09;7;2009;11;6
50;42;0,05;6,5;2009;11;6
5;18;3,6;6,7;2009;11;6
5;20;1;6,7;2009;11;6
5;41;4;6,7;2009;11;6
10;41;10;6,7;2009;11;7
10;35;1,5;6,7;2009;11;7
2;18;4,2;6,75;2009;11;7
2;20;1,1;6,75;2009;11;7
20;9;0,36;6,6;2009;11;7
3;18;1;6,7;2009;11;7
3;20;2,8;6,7;2009;11;7
26;42;1;6,6;2009;11;7
26;18;1;6,6;2009;11;7
26;20;1;6,7;2009;11;7
40;12;0,5;6,6;2009;11;7
44;9;0,1;6,6;2009;11;7
47;40;0,06;6,5;2009;11;7
47;9;0,18;6,6;2009;11;7
47;9;0,5;6,7;2009;11;7
50;40;0,08;6,5;2009;11;7
5;18;3,6;6,7;2009;11;7
5;20;6;6,75;2009;11;7
8;20;0,08;6,75;2009;11;10
9;18;2;6,7;2009;11;10
9;35;0,6;6,85;2009;11;10
9;44;0,1;6,75;2009;11;10
10;18;8;6,7;2009;11;10
12;18;2,5;6,7;2009;11;10
12;20;3;6,7;2009;11;10
2;20;1,15;6,7;2009;11;10
2;35;0,5;6,75;2009;11;10
17;42;3,5;6,6;2009;11;10
17;20;0,85;6,7;2009;11;10
3;18;1;6,7;2009;11;10
3;41;4;6,7;2009;11;10
26;9;0,5;6,6;2009;11;10
26;17;1;6,6;2009;11;10
26;18;3;6,65;2009;11;10
40;4;0,8;6,6;2009;11;10
47;9;0,26;6,65;2009;11;10
5;20;6;6,7;2009;11;10
9;44;0,12;6,75;2009;11;11
10;18;10;6,72;2009;11;11
10;20;4,5;6,66;2009;11;11
16;40;0,12;6,75;2009;11;11
2;18;4,25;6,75;2009;11;11
17;18;3,5;6,7;2009;11;11
17;42;3,5;6,65;2009;11;11
20;43;2;6,75;2009;11;11
3;18;1;6,7;2009;11;11
3;20;3;6,7;2009;11;11
26;18;3;6,75;2009;11;11
26;20;3,4;6,65;2009;11;11
40;9;1,2;6,6;2009;11;11
47;9;0,26;6,65;2009;11;11
5;12;4,5;6,65;2009;11;11
5;18;3,6;6,7;2009;11;11
5;20;4;6,7;2009;11;11
8;20;0,12;6,75;2009;11;12
9;44;0,1;6,75;2009;11;12
10;18;5;6,75;2009;11;12
12;20;1,15;6,7;2009;11;12
15;12;0,78;6,7;2009;11;12
2;18;4,25;6,75;2009;11;12
2;20;1,15;6,7;2009;11;12
17;12;1;6,7;2009;11;12
17;18;3;6,7;2009;11;12
17;20;4,5;6,7;2009;11;12
18;35;0,1;6,75;2009;11;12
3;12;4,5;6,7;2009;11;12
3;20;4;6,7;2009;11;12
26;9;2;6,6;2009;11;12
26;40;2,7;6,7;2009;11;12
47;9;0,1;7,27;2009;11;12
47;9;0,2;7,29;2009;11;12
5;12;4,4;6,7;2009;11;12
5;18;3,6;6,7;2009;11;12
5;40;3;6,7;2009;11;12
5;20;5;6,7;2009;11;12
9;18;0,5;6,8;2009;11;13
9;44;0,1;6,75;2009;11;13
9;47;0,13;6,75;2009;11;13
10;18;10;6,75;2009;11;13
16;20;0,12;6,75;2009;11;13
17;18;3,5;6,7;2009;11;13
17;20;4,1;6,65;2009;11;13
18;35;0,5;6,8;2009;11;13
20;16;1;6,8;2009;11;13
3;18;2;6,75;2009;11;13
3;20;4;6,7;2009;11;13
26;9;0,5;6,55;2009;11;13
26;12;1;6,7;2009;11;13
26;18;1;6,7;2009;11;13
26;20;1,6;6,65;2009;11;13
26;40;0,9;6,7;2009;11;13
5;18;3,4;6,7;2009;11;13
5;20;7;6,7;2009;11;13
2;40;0,5;6,7;2009;11;14
17;12;1;6,7;2009;11;14
17;18;3,6;6,65;2009;11;14
17;41;4,4;6,65;2009;11;14
18;12;5;6,7;2009;11;14
18;20;4;6,7;2009;11;14
18;35;1,1;6,75;2009;11;14
20;9;0,34;6,55;2009;11;14
20;37;0,15;6,8;2009;11;14
26;9;1,5;6,55;2009;11;14
26;12;1;6,55;2009;11;14
26;16;1;6,75;2009;11;14
26;41;3;6,65;2009;11;14
26;40;0,25;6,65;2009;11;14
44;9;0,2;6,6;2009;11;14
9;18;2;6,75;2009;11;17
9;44;0,05;6,75;2009;11;17
9;47;0,4;6,75;2009;11;17
10;43;5;6,8;2009;11;17
12;18;2,5;6,75;2009;11;17
2;44;4,25;6,75;2009;11;17
2;20;1,15;6,75;2009;11;17
17;20;4,4;6,6;2009;11;17
20;9;0,43;6,55;2009;11;17
3;18;2;6,8;2009;11;17
3;20;3,85;6,75;2009;11;17
26;9;1;6,55;2009;11;17
26;16;1;6,7;2009;11;17
26;18;3;6,7;2009;11;17
26;20;0,5;6,7;2009;11;17
26;40;1;6,6;2009;11;17
39;17;0,05;6,2;2009;11;17
5;12;4;6,6;2009;11;17
5;18;3,5;6,75;2009;11;17
5;42;7,5;6,7;2009;11;17
9;44;0,05;6,75;2009;11;18
10;4;5;6,9;2009;11;18
2;18;4,25;6,75;2009;11;18
20;16;0,17;6,75;2009;11;18
3;18;1,9;6,75;2009;11;18
26;9;1;6,55;2009;11;18
26;12;3;6,6;2009;11;18
26;20;2,1;6,65;2009;11;18
26;40;1,9;6,7;2009;11;18
5;10;3,5;6,75;2009;11;18
5;18;3;6,75;2009;11;18
5;20;3,4;6,75;2009;11;18
5;4;3,5;6,65;2009;11;18
9;44;0,11;6,75;2009;11;19
10;18;10;6,75;2009;11;19
12;18;2;6,85;2009;11;19
15;19;1,3;6,7;2009;11;19
15;4;2,5;6,7;2009;11;19
2;18;2;6,75;2009;11;19
18;35;2,8;6,8;2009;11;19
20;9;0,27;6,5;2009;11;19
3;18;1,9;6,8;2009;11;19
26;12;3;6,7;2009;11;19
26;18;3;6,75;2009;11;19
26;20;2,4;6,65;2009;11;19
26;40;1,6;6,6;2009;11;19
26;4;2;6,6;2009;11;19
47;41;0,08;6,5;2009;11;19
50;12;0,4;6,5;2009;11;19
5;40;0,85;6,75;2009;11;19
5;18;3,5;6,75;2009;11;19
5;20;0,7;6,8;2009;11;19
5;20;6;6,7;2009;11;19
9;35;0,3;6,8;2009;11;20
9;44;0,1;6,75;2009;11;20
10;18;10;6,75;2009;11;20
10;43;2,6;6,8;2009;11;20
10;40;1,6;6,75;2009;11;20
10;4;5;6,75;2009;11;20
12;37;0,27;6,8;2009;11;20
2;18;4;6,75;2009;11;20
17;42;2;6,7;2009;11;20
17;20;1;6,7;2009;11;20
20;16;0,26;6,7;2009;11;20
20;18;3;6,85;2009;11;20
3;18;1;6,8;2009;11;20
3;20;3;6,75;2009;11;20
26;16;1;6,7;2009;11;20
26;18;3;6,75;2009;11;20
26;20;3;6,7;2009;11;20
26;4;3;6,75;2009;11;20
50;12;0,4;6,5;2009;11;20
5;12;4,4;6,75;2009;11;20
5;18;3,5;6,8;2009;11;20
5;20;5;6,8;2009;11;20
9;44;0,08;6,75;2009;11;21
10;18;5;6,75;2009;11;21
10;20;3,2;6,75;2009;11;21
15;17;7,5;6,8;2009;11;21
17;12;1;6,8;2009;11;21
18;17;1;6,85;2009;11;21
18;35;3,8;6,75;2009;11;21
20;16;0,26;6,7;2009;11;21
3;18;2;6,8;2009;11;21
3;20;2;6,75;2009;11;21
26;18;0,3;6,7;2009;11;21
26;40;1,55;6,75;2009;11;21
39;17;0,02;6,2;2009;11;21
50;12;0,55;6,5;2009;11;21
50;12;0,4;6,5;2009;11;21
5;20;3;6,75;2009;11;21
5;20;4;6,75;2009;11;21
9;44;0,21;6,75;2009;11;24
9;47;0,1;6,75;2009;11;24
10;43;5;6,8;2009;11;24
15;19;1,3;6,7;2009;11;24
2;41;4,2;6,7;2009;11;24
2;20;1,15;6,7;2009;11;24
17;12;1;6,6;2009;11;24
17;18;2;6,7;2009;11;24
18;35;1,5;6,7;2009;11;24
20;9;0,37;6,5;2009;11;24
20;18;3;6,8;2009;11;24
3;18;1,9;6,75;2009;11;24
3;20;1;6,8;2009;11;24
26;18;1,5;6,65;2009;11;24
26;40;0,8;6,65;2009;11;24
39;17;0,05;5,8;2009;11;24
50;12;0,3;6,5;2009;11;24
50;43;0,52;6,5;2009;11;24
5;12;4,4;6,7;2009;11;24
5;18;3,5;6,75;2009;11;24
5;20;3;6,7;2009;11;24
5;20;5;6,75;2009;11;24
9;17;1;6;2009;11;25
9;41;0,27;6,25;2009;11;25
9;47;0,12;6,25;2009;11;25
10;17;3;6;2009;11;25
2;17;5;5,75;2009;11;25
2;20;1;5,75;2009;11;25
18;44;2,6;5,8;2009;11;25
18;41;10;5,75;2009;11;25
18;35;1,1;5,75;2009;11;25
20;9;0,59;6,25;2009;11;25
3;9;1,9;5,8;2009;11;25
3;12;4,9;5,8;2009;11;25
37;43;0,35;6,3;2009;11;25
50;12;0,3;6,1;2009;11;25
5;10;3,5;5,85;2009;11;25
5;17;0,85;5,75;2009;11;25
5;4;3,5;5,65;2009;11;25
9;18;1;5,95;2009;11;26
9;35;2;6,1;2009;11;26
9;40;1;5,75;2009;11;26
9;44;0,21;6,25;2009;11;26
10;18;5;5,95;2009;11;26
15;3;2,5;5,85;2009;11;26
2;10;3;5,85;2009;11;26
2;42;5;5,8;2009;11;26
2;40;4,2;5,85;2009;11;26
2;20;1;5,85;2009;11;26
2;35;0,5;5,85;2009;11;26
20;9;0,59;5,5;2009;11;26
26;17;2,5;5,75;2009;11;26
26;18;3;5,75;2009;11;26
47;9;0,4;6,15;2009;11;26
47;9;0,2;6,74;2009;11;26
50;42;0,3;5,8;2009;11;26
5;18;3,5;5,85;2009;11;26
5;20;2;5,85;2009;11;26
5;20;3,5;5,85;2009;11;26
5;24;1,7;5,85;2009;11;26
9;42;0,6;6;2009;11;27
10;18;10;5,95;2009;11;27
12;20;5;5,95;2009;11;27
15;3;2,5;5,9;2009;11;27
2;40;1,5;5,75;2009;11;27
20;18;2,5;6,05;2009;11;27
26;9;0,4;5,65;2009;11;27
26;16;1;5,75;2009;11;27
26;17;1;5,7;2009;11;27
26;18;3;5,8;2009;11;27
26;43;1;5,6;2009;11;27
26;40;1,65;5,85;2009;11;27
35;18;0,5;5,85;2009;11;27
50;12;0,3;5,5;2009;11;27
50;12;0,4;6;2009;11;27
5;10;3,5;5,85;2009;11;27
5;41;0,85;5,8;2009;11;27
5;18;3,5;5,9;2009;11;27
5;20;4,3;5,9;2009;11;27
5;3;2,5;5,9;2009;11;27
1;10;1,4;5,95;2009;11;28
1;20;7;5,9;2009;11;28
9;44;0,14;6,25;2009;11;28
15;17;8;5,85;2009;11;28
18;10;4;5,85;2009;11;28
18;44;2;5,8;2009;11;28
18;17;5;5,85;2009;11;28
18;3;5;5,75;2009;11;28
20;16;0,35;5,75;2009;11;28
26;9;0,7;5,7;2009;11;28
26;42;1,5;5,75;2009;11;28
26;17;1;5,8;2009;11;28
26;20;2,5;5,85;2009;11;28
26;3;1;5,75;2009;11;28
26;40;1,35;5,85;2009;11;28
47;40;0,35;6,15;2009;11;28
50;12;0,25;5,5;2009;11;28
50;41;0,2;6;2009;11;28
5;10;3,5;5,7;2009;11;28
5;10;3,5;5,9;2009;11;28
5;3;5;5,8;2009;11;28
9;44;0,25;6,25;2009;12;1
10;40;3;6,05;2009;12;1
10;20;3;6,15;2009;12;1
12;9;1;5,9;2009;12;1
2;17;5;5,8;2009;12;1
2;20;1,1;5,8;2009;12;1
2;3;0,7;5,8;2009;12;1
17;39;3,75;7,5;2009;12;1
18;9;1,3;5,85;2009;12;1
18;12;2,7;5,85;2009;12;1
18;42;3;5,85;2009;12;1
18;17;15;5,85;2009;12;1
18;3;5,4;5,85;2009;12;1
26;9;3;5,8;2009;12;1
26;43;1,3;5,75;2009;12;1
26;43;2;5,8;2009;12;1
26;3;0,5;5,75;2009;12;1
26;4;1,3;5,75;2009;12;1
35;9;0,4;5,85;2009;12;1
35;20;1,25;5,9;2009;12;1
47;9;0,09;6;2009;12;1
48;18;0,13;5,6;2009;12;1
48;3;0,17;6,05;2009;12;1
50;40;0,1;5,5;2009;12;1
50;12;0,25;6;2009;12;1
5;20;2,3;5,9;2009;12;1
9;44;0,19;6,25;2009;12;2
2;10;3;5,85;2009;12;2
2;17;5;5,85;2009;12;2
2;20;1,1;5,85;2009;12;2
18;17;13;5,9;2009;12;2
18;24;1;5,85;2009;12;2
20;16;0,59;5,75;2009;12;2
26;10;2;5,75;2009;12;2
26;12;1;5,85;2009;12;2
26;16;2;5,8;2009;12;2
26;20;3;5,85;2009;12;2
35;9;2,5;5,8;2009;12;2
35;12;2,5;5,85;2009;12;2
35;17;2,5;5,85;2009;12;2
35;43;1,25;5,85;2009;12;2
47;9;0,1;6,1;2009;12;2
5;10;3,6;5,89;2009;12;2
5;12;4,5;5,85;2009;12;2
5;17;0,9;5,85;2009;12;2
5;20;4;5,85;2009;12;2
1;12;1,4;5,75;2009;12;3
1;20;7,4;5,8;2009;12;3
10;17;2,5;5,75;2009;12;3
18;42;2;5,6;2009;12;3
18;17;10;5,7;2009;12;3
20;16;0,59;5,75;2009;12;3
20;16;1,5;6;2009;12;3
26;43;0,8;5,7;2009;12;3
35;41;2,5;5,75;2009;12;3
40;16;1;5,75;2009;12;3
44;9;0,3;6,15;2009;12;3
47;9;0,25;6,15;2009;12;3
47;9;0,25;6,15;2009;12;3
50;12;0,2;5,75;2009;12;3
50;12;0,2;6;2009;12;3
5;12;4,4;5,8;2009;12;3
5;20;3;5,85;2009;12;3
9;40;1,5;5,75;2009;12;4
12;20;3;5,9;2009;12;4
2;40;0,35;5,75;2009;12;4
18;12;3;5,75;2009;12;4
18;17;10;5,7;2009;12;4
18;20;2,7;5,7;2009;12;4
18;35;1;5,7;2009;12;4
26;16;1,3;5,75;2009;12;4
44;9;0,26;6,05;2009;12;4
50;12;0,14;5,75;2009;12;4
50;12;0,21;6,3;2009;12;4
5;43;4,4;5,7;2009;12;4
5;20;2;5,8;2009;12;4
9;10;3;5,6;2009;12;5
9;18;2;5,7;2009;12;5
9;3;3;5,6;2009;12;5
10;17;3;5,65;2009;12;5
10;20;3,8;5,75;2009;12;5
2;18;4,2;5,8;2009;12;5
20;12;0,52;5,75;2009;12;5
26;16;1;5,75;2009;12;5
26;40;0,5;5,8;2009;12;5
44;9;0,35;6,05;2009;12;5
4;18;2,5;5,85;2009;12;5
47;9;0,3;6,05;2009;12;5
47;9;0,5;6,05;2009;12;5
50;12;0,14;5,75;2009;12;5
50;12;0,2;6;2009;12;5
5;12;4,4;5,75;2009;12;5
5;20;3;5,85;2009;12;5
9;20;2;5,7;2009;12;8
9;40;1;5,7;2009;12;8
10;20;4,5;5,7;2009;12;8
18;20;3;5,8;2009;12;8
20;12;0,53;5,7;2009;12;8
26;44;1,45;5,85;2009;12;8
35;18;1,5;5,6;2009;12;8
44;9;0,26;6,05;2009;12;8
47;45;0,3;6,05;2009;12;8
49;4;0,02;6,5;2009;12;8
49;4;0,09;6,5;2009;12;8
50;12;0,14;5,75;2009;12;8
50;12;0,25;6;2009;12;8
1;20;7,3;5,7;2009;12;9
12;20;5;5,8;2009;12;9
13;41;2;5,5;2009;12;9
2;43;0,5;5,75;2009;12;9
18;12;2,5;5,6;2009;12;9
18;20;2,7;5,7;2009;12;9
18;20;2;5,85;2009;12;9
20;12;0,46;5,65;2009;12;9
26;20;1,8;5,75;2009;12;9
35;17;2,5;5,6;2009;12;9
44;9;0,19;6;2009;12;9
47;9;0,26;6,05;2009;12;9
50;12;0,14;5,75;2009;12;9
10;20;4;5,8;2009;12;10
10;24;2;5,75;2009;12;10
12;5;1;5,6;2009;12;10
17;4;2,5;5,7;2009;12;10
18;10;7;5,65;2009;12;10
18;20;4,1;5,75;2009;12;10
18;42;3;5,7;2009;12;10
20;43;0,52;5,7;2009;12;10
20;2;4;5,7;2009;12;10
35;9;2,5;5,6;2009;12;10
40;10;1,5;5,7;2009;12;10
47;9;0,26;6,05;2009;12;10
50;12;0,25;5,75;2009;12;10
8;20;0,01;5,9;2009;12;11
9;40;1,3;5,9;2009;12;11
10;24;6;5,8;2009;12;11
10;5;8;5,75;2009;12;11
2;17;4;5,9;2009;12;11
26;18;1,1;5,7;2009;12;11
35;18;3,2;5,85;2009;12;11
40;19;1,5;5,6;2009;12;11
47;9;0,3;6,05;2009;12;11
48;18;0,1;5,5;2009;12;11
48;3;0,32;5,95;2009;12;11
50;12;0,25;5,75;2009;12;11
12;44;3;5,8;2009;12;12
2;43;3;6;2009;12;12
19;24;3;6,4;2009;12;12
20;12;0,46;5,7;2009;12;12
26;9;0,8;5,7;2009;12;12
26;12;0,5;5,7;2009;12;12
26;17;0,5;5,7;2009;12;12
26;24;1;5,8;2009;12;12
40;9;1,3;5,7;2009;12;12
44;9;0,07;5,9;2009;12;12
47;9;0,1;6;2009;12;12
50;12;0,25;5,75;2009;12;12
50;12;0,2;6,2;2009;12;12
1;17;5;6;2009;12;15
1;20;5;5,9;2009;12;15
9;44;0,3;6,25;2009;12;15
10;24;7;7,5;2009;12;15
10;45;1,6;6,5;2009;12;15
13;20;5;6,5;2009;12;15
13;4;2,5;6,5;2009;12;15
15;19;1,3;7,15;2009;12;15
16;20;0,02;5,8;2009;12;15
2;18;4;7;2009;12;15
2;20;1,15;6,75;2009;12;15
18;15;5;7,3;2009;12;15
18;35;3;7;2009;12;15
18;5;3,5;7,3;2009;12;15
20;17;2;6,1;2009;12;15
3;41;3;6,9;2009;12;15
26;43;1;6,5;2009;12;15
37;10;0,3;6,5;2009;12;15
46;10;0,3;7;2009;12;15
47;9;0,12;6;2009;12;15
5;24;1,8;7,5;2009;12;15
1;17;2,4;7,15;2009;12;16
1;20;2,3;7,15;2009;12;16
9;44;0,33;6,25;2009;12;16
10;41;3;7,45;2009;12;16
10;40;0,4;7,5;2009;12;16
12;42;4;7,25;2009;12;16
13;20;5;7;2009;12;16
26;20;2,9;7,1;2009;12;16
4;5;0,5;7,3;2009;12;16
46;10;0,3;7,1;2009;12;16
50;12;0,25;6,5;2009;12;16
9;20;1;6;2009;12;17
9;44;0,24;6,25;2009;12;17
10;9;4;5,9;2009;12;17
10;2;2;5,8;2009;12;17
10;17;3;6,15;2009;12;17
10;42;10;5,7;2009;12;17
10;40;1,35;6;2009;12;17
12;4;4,5;5,85;2009;12;17
13;20;5;5,75;2009;12;17
13;4;2,5;5,75;2009;12;17
17;18;3;6;2009;12;17
20;12;5;6,5;2009;12;17
20;2;5;6,5;2009;12;17
20;17;2,5;5,8;2009;12;17
3;20;4;6,1;2009;12;17
26;43;1;5,75;2009;12;17
26;41;0,9;5,85;2009;12;17
26;42;1;5,8;2009;12;17
35;43;1,2;5,8;2009;12;17
35;17;2,5;5,75;2009;12;17
4;45;0,5;6,05;2009;12;17
46;10;0,3;5,9;2009;12;17
47;9;0,1;6;2009;12;17
47;9;0,3;6,05;2009;12;17
50;42;0,12;5,75;2009;12;17
9;44;0,45;6,25;2009;12;18
